DATE,N_TRANSFER,USER,AMOUNT_USD,AMOUNT_ETH,CEX,DEX
00:00.0,1,1,0.639606061,0.0006,okx,sushiswap
00:00.0,5,5,162.3664895,0.15314,okx,shibaswap
00:00.0,3,3,219.3249155,0.20485631,okx,sushiswap
00:00.0,2,2,1.80320524,0.001636,okx,sushiswap
00:00.0,3,3,10010.81207,8.992549688,okx,shibaswap
00:00.0,3,3,12.06628122,0.0111,okx,luaswap
00:00.0,4,4,145.0363077,0.131229389,okx,uniswap
00:00.0,3,3,160.0749226,0.130178,okx,luaswap
00:00.0,2,2,204.05116,0.1688,okx,shibaswap
00:00.0,1,1,19.89170295,0.016520662,okx,sushiswap
00:00.0,1,1,91.46836225,0.075,coinbase,uniswap
00:00.0,1,1,11.91981197,0.009960402,okx,sushiswap
00:00.0,3,3,274.1194254,0.208705424,okx,uniswap
00:00.0,4,4,3877.686741,3.037553215,okx,shibaswap
00:00.0,1,1,6.7332,0.005,okx,shibaswap
00:00.0,1,1,8.28975158,0.006202347,okx,uniswap
00:00.0,4,4,28.96409426,0.019606948,okx,uniswap
00:00.0,1,1,75.89274059,0.050013,okx,shibaswap
00:00.0,2,2,109.3580526,0.072297514,okx,luaswap
00:00.0,4,4,193.2246559,0.124135,okx,luaswap
00:00.0,2,2,1037.126202,0.675015111,okx,shibaswap
00:00.0,1,1,61.73466631,0.04,okx,uniswap
00:00.0,3,3,1362.562572,0.914151166,okx,shibaswap
00:00.0,1,1,3.572734444,0.0024,okx,uniswap
00:00.0,2,2,30.79098532,0.020020934,okx,sushiswap
00:00.0,3,3,163.0081477,0.109606315,okx,luaswap
00:00.0,2,2,208.0848851,0.131668232,okx,luaswap
00:00.0,2,2,2683.971722,1.687547884,okx,uniswap
00:00.0,4,4,170.2726926,0.1045,okx,shibaswap
00:00.0,1,1,633.634743,0.41475209,okx,shibaswap
00:00.0,1,1,53.07644711,0.035336,okx,luaswap
00:00.0,1,1,4.72143899,0.003,okx,uniswap
00:00.0,3,3,80.04755857,0.051265166,okx,sushiswap
00:00.0,4,4,138.7224351,0.086487907,okx,shibaswap
00:00.0,2,2,523.4223714,0.327001459,okx,sushiswap
00:00.0,3,3,250.790887,0.156037056,okx,uniswap
00:00.0,2,2,8.231881565,0.005517932,okx,luaswap
00:00.0,1,1,294.1009176,0.193416016,okx,sushiswap
00:00.0,1,1,464.7274948,0.304490444,okx,shibaswap
00:00.0,1,1,402.1407692,0.294940343,okx,shibaswap
00:00.0,1,1,70.74162906,0.05,okx,uniswap
00:00.0,5,5,151.1515892,0.107377261,okx,luaswap
00:00.0,4,4,394.4822782,0.260349112,okx,uniswap
00:00.0,4,4,133.2718123,0.086306,okx,shibaswap
00:00.0,3,3,456.45136,0.2803,okx,shibaswap
00:00.0,1,1,33.33037584,0.020689,okx,sushiswap
00:00.0,3,3,5.404128493,0.003153263,okx,luaswap
00:00.0,3,3,0.18606296,0.000113784,okx,uniswap
00:00.0,2,2,11152.06584,6.515741096,okx,shibaswap
00:00.0,1,1,10.69232891,0.006182,okx,sushiswap
00:00.0,5,5,4158.8228,2.399895496,okx,uniswap
00:00.0,5,5,36.33619581,0.021133,okx,luaswap
00:00.0,2,2,155.2221097,0.090494102,okx,uniswap
00:00.0,2,2,39.5838883,0.0233,okx,luaswap
00:00.0,3,3,43.51033031,0.025375,okx,shibaswap
00:00.0,1,1,17.03110888,0.01,okx,sushiswap
00:00.0,1,1,50.97931543,0.029813856,okx,sushiswap
00:00.0,4,4,760.7546151,0.446184246,okx,shibaswap
00:00.0,6,6,3954.174799,2.376400791,okx,uniswap
00:00.0,2,2,7.752855704,0.004596419,okx,sushiswap
00:00.0,3,3,1289.217116,0.763756,okx,shibaswap
00:00.0,1,1,13.33631662,0.0079,okx,luaswap
00:00.0,5,5,294.919518,0.183,okx,luaswap
00:00.0,1,1,109.7422712,0.07,okx,sushiswap
00:00.0,6,6,1304.629611,0.826814,okx,shibaswap
00:00.0,4,4,1093.118506,0.684013788,okx,uniswap
00:00.0,9,9,773.1918219,0.465747064,okx,shibaswap
00:00.0,8,8,2062.080587,1.264786869,okx,uniswap
00:00.0,2,2,32.63932885,0.02,okx,luaswap
00:00.0,1,1,1606.036384,0.996132813,coinbase,uniswap
00:00.0,4,4,181.0472652,0.111955488,okx,luaswap
00:00.0,3,3,196.6311865,0.119913,okx,uniswap
00:00.0,1,1,4.885505653,0.003,okx,sushiswap
00:00.0,5,5,224.4202026,0.14048151,okx,shibaswap
00:00.0,1,1,149.9802918,0.09,okx,luaswap
00:00.0,10,10,4453.200553,2.6612,okx,shibaswap
00:00.0,4,4,1845.105857,1.110951908,okx,uniswap
00:00.0,5,5,1519.80324,0.885717466,okx,shibaswap
00:00.0,1,1,99.48654096,0.058,okx,sushiswap
00:00.0,5,5,766.396211,0.447108766,okx,uniswap
00:00.0,1,1,3.400797989,0.002,okx,sushiswap
00:00.0,2,2,216.5528827,0.129169158,okx,luaswap
00:00.0,4,4,497.8523799,0.29161322,okx,shibaswap
00:00.0,2,2,114.420497,0.06731128,okx,uniswap
00:00.0,3,3,73.49109597,0.0426,okx,shibaswap
00:00.0,4,4,403.2287587,0.224658185,okx,uniswap
00:00.0,11,11,3806.392429,2.183864741,okx,uniswap
00:00.0,2,2,205.2758002,0.116058129,okx,shibaswap
00:00.0,3,3,44.19860381,0.025679,okx,luaswap
00:00.0,12,12,4897.964863,2.869332275,okx,uniswap
00:00.0,4,4,847.5920237,0.47,okx,shibaswap
00:00.0,1,1,0.167728672,0.0001,okx,luaswap
00:00.0,2,2,30.08261906,0.0159,okx,shibaswap
00:00.0,1,1,282.3989938,0.15,okx,luaswap
00:00.0,11,11,8134.439408,4.270475607,okx,uniswap
00:00.0,10,10,3767.591381,1.990735373,okx,sushiswap
00:00.0,4,4,3063.782581,1.623673807,okx,uniswap
00:00.0,1,1,50.09049458,0.025,okx,luaswap
00:00.0,2,2,117.772398,0.06,okx,sushiswap
00:00.0,8,8,1890.383628,0.947441574,okx,uniswap
00:00.0,3,3,1039.984122,0.531,okx,shibaswap
00:00.0,7,7,2873.621084,1.444367295,okx,uniswap
00:00.0,7,7,1310.898233,0.678394601,okx,uniswap
00:00.0,2,2,21.75322921,0.011,okx,luaswap
00:00.0,4,4,1161.184162,0.6101,okx,sushiswap
00:00.0,2,2,37.00844579,0.019,okx,shibaswap
00:00.0,5,5,4327.839703,2.296250854,okx,uniswap
00:00.0,2,2,86.15687073,0.045434,okx,luaswap
00:00.0,3,3,433.5796726,0.231040024,okx,shibaswap
00:00.0,7,7,3625.34377,1.921955851,okx,sushiswap
00:00.0,1,1,1343.226393,0.716833049,bitbee,uniswap
00:00.0,3,3,240.7941951,0.130426964,okx,shibaswap
00:00.0,3,3,494.7684139,0.262880156,okx,uniswap
00:00.0,2,2,502.1145641,0.268079858,okx,luaswap
00:00.0,2,2,86.24485925,0.046701,okx,uniswap
00:00.0,1,1,18.4601165,0.01,okx,luaswap
00:00.0,1,1,18.4826318,0.01,okx,sushiswap
00:00.0,3,3,308.7524336,0.166806396,okx,shibaswap
00:00.0,1,1,0.017073989,0.00001,okx,luaswap
00:00.0,3,3,26.67945688,0.015632728,okx,shibaswap
00:00.0,2,2,128.6894036,0.0715,okx,uniswap
00:00.0,2,2,538.9091498,0.303362447,okx,sushiswap
00:00.0,2,2,85.50980525,0.052688,okx,shibaswap
00:00.0,5,5,1418.502806,0.9185533,okx,uniswap
00:00.0,2,2,197.2903303,0.1225,okx,sushiswap
00:00.0,1,1,20.57751341,0.013,okx,luaswap
00:00.0,10,10,4845.683337,2.994620696,okx,uniswap
00:00.0,2,2,690.4329859,0.431,okx,shibaswap
00:00.0,4,4,1586.134831,1.0111,okx,shibaswap
00:00.0,4,4,333.3518097,0.21386876,okx,luaswap
00:00.0,2,2,1944.152181,1.216210775,okx,uniswap
00:00.0,2,2,0.159254646,0.000101,okx,luaswap
00:00.0,2,2,1676.554812,1.062493739,okx,uniswap
00:00.0,4,4,161.7362186,0.09952153,okx,shibaswap
00:00.0,2,2,1.735591051,0.0011,okx,sushiswap
00:00.0,1,1,16.3011,0.01,okx,luaswap
00:00.0,3,3,710.9113013,0.42851417,okx,uniswap
00:00.0,3,3,953.7709369,0.57255238,okx,shibaswap
00:00.0,9,9,814.6532736,0.477555,okx,shibaswap
00:00.0,1,1,17.0428,0.01,okx,sushiswap
00:00.0,2,2,0.0335764,0.00002,okx,luaswap
00:00.0,5,5,480.8320119,0.282349794,okx,uniswap
00:00.0,6,6,1759.069899,1.063155261,okx,uniswap
00:00.0,5,5,608.507036,0.38684,okx,shibaswap
00:00.0,11,11,376.1981916,0.22744,okx,luaswap
00:00.0,3,3,11.79132,0.007,okx,sushiswap
00:00.0,5,5,932.2572242,0.621247675,okx,uniswap
00:00.0,1,1,51.98585,0.035,okx,luaswap
00:00.0,5,5,653.4480485,0.435467,okx,shibaswap
00:00.0,1,1,0.00148445,0.000001,okx,luaswap
00:00.0,4,4,1300.663493,0.881948414,okx,uniswap
00:00.0,5,5,185.9536786,0.127726372,okx,shibaswap
00:00.0,4,4,552.7695069,0.379610101,okx,uniswap
00:00.0,11,11,7118.91885,4.551250788,okx,shibaswap
00:00.0,1,1,149.408,0.1,okx,uniswap
00:00.0,1,1,112.7910586,0.071371839,okx,sushiswap
00:00.0,4,4,72.95393458,0.046700155,okx,luaswap
00:00.0,2,2,39.4405,0.025,okx,luaswap
00:00.0,2,2,62.25387,0.039,okx,uniswap
00:00.0,2,2,1232.24369,0.787,okx,shibaswap
00:00.0,2,2,189.1861331,0.122043354,okx,uniswap
00:00.0,4,4,17.61385039,0.011501,okx,luaswap
00:00.0,2,2,644.0382222,0.40454591,okx,shibaswap
00:00.0,3,3,1256.829931,0.781571272,okx,uniswap
00:00.0,1,1,2.026713633,0.001297437,okx,sushiswap
00:00.0,5,5,49901.26066,31.90690383,okx,shibaswap
00:00.0,5,5,50.83687694,0.032714657,okx,uniswap
00:00.0,2,2,38.87625,0.025,okx,shibaswap
00:00.0,1,1,13.370936,0.0086,okx,sushiswap
00:00.0,4,4,1862.608566,1.195539472,okx,uniswap
00:00.0,3,3,1035.106923,0.661462577,okx,uniswap
00:00.0,4,4,2709.363847,1.695205868,okx,shibaswap
00:00.0,2,2,129.876263,0.0825,okx,sushiswap
00:00.0,8,8,2593.258541,1.581377995,okx,uniswap
00:00.0,6,6,353.567408,0.2104,okx,shibaswap
00:00.0,1,1,0.0151196,0.00001,okx,luaswap
00:00.0,1,1,9.804375,0.0063,okx,sushiswap
00:00.0,4,4,129.9257827,0.083710684,okx,uniswap
00:00.0,1,1,279.6259732,0.170938284,okx,sushiswap
00:00.0,1,1,1.63962,0.001,okx,shibaswap
00:00.0,1,1,1.63294,0.001,okx,uniswap
00:00.0,4,4,1305.592539,0.787625296,okx,uniswap
00:00.0,4,4,8536.921095,4.988804172,okx,shibaswap
00:00.0,6,6,5767.024801,3.338146767,okx,shibaswap
00:00.0,2,2,153.7638218,0.089580173,okx,uniswap
00:00.0,3,3,978.6035572,0.554424649,okx,shibaswap
00:00.0,3,3,2498.831618,1.424394481,okx,uniswap
00:00.0,2,2,5566.26482,3.202,okx,shibaswap
00:00.0,6,6,796.9056203,0.460580733,okx,uniswap
00:00.0,1,1,19.87757926,0.011435003,okx,luaswap
00:00.0,3,3,19885.82502,11.57598678,okx,shibaswap
00:00.0,3,3,488.7463458,0.285871577,okx,uniswap
00:00.0,5,5,116.1685947,0.072422756,okx,uniswap
00:00.0,1,1,160.369,0.1,okx,sushiswap
00:00.0,6,6,10.81814245,0.006789,okx,luaswap
00:00.0,8,8,541.3203605,0.33615477,okx,shibaswap
00:00.0,13,13,3212.974638,2.057157398,okx,shibaswap
00:00.0,3,3,9.823323,0.0061,okx,sushiswap
00:00.0,4,4,357.5987313,0.241308827,okx,uniswap
00:00.0,4,4,1739.329823,1.196942537,okx,uniswap
00:00.0,8,8,386.4636638,0.261483,okx,shibaswap
00:00.0,1,1,148.70331,0.101,okx,sushiswap
00:00.0,2,2,61.01140688,0.04180239,okx,luaswap
00:00.0,5,5,13344.68359,9.110739547,okx,shibaswap
00:00.0,1,1,10.00006,0.007,okx,sushiswap
00:00.0,5,5,1019.380333,0.7123,okx,uniswap
00:00.0,1,1,83.82614424,0.058564802,okx,luaswap
00:00.0,4,4,9525.151704,6.8501513,okx,shibaswap
00:00.0,5,5,3096.203662,2.155520277,okx,uniswap
00:00.0,2,2,11.76758,0.009,okx,luaswap
00:00.0,6,6,2908.007003,2.183934049,okx,shibaswap
00:00.0,8,8,2352.905895,1.80073293,okx,uniswap
00:00.0,2,2,638.5514,0.47,okx,uniswap
00:00.0,9,9,261.5816263,0.192399,okx,shibaswap
00:00.0,5,5,160.2835,0.118,okx,luaswap
00:00.0,7,7,479.622199,0.359,okx,shibaswap
00:00.0,2,2,7.730349258,0.006135494,okx,luaswap
00:00.0,6,6,1890.470733,1.488646816,okx,uniswap
00:00.0,7,7,386.6201441,0.303257864,okx,sushiswap
00:00.0,6,6,6013.879583,4.702539371,okx,shibaswap
00:00.0,1,1,7.293504607,0.005638668,okx,sushiswap
00:00.0,3,3,109.8104542,0.08205773,okx,luaswap
00:00.0,8,8,900.6652428,0.688559444,okx,shibaswap
00:00.0,4,4,1608.046242,1.212885331,okx,uniswap
00:00.0,6,6,559.3690531,0.418119915,okx,uniswap
00:00.0,2,2,97.819965,0.07358,okx,sushiswap
00:00.0,8,8,6114.743915,4.626340594,okx,shibaswap
00:00.0,1,1,10.29587239,0.007828965,okx,luaswap
00:00.0,4,4,1360.331975,1.029639974,okx,uniswap
00:00.0,2,2,133.8617472,0.1015604,okx,sushiswap
00:00.0,7,7,5364.22054,4.143870235,okx,shibaswap
00:00.0,9,9,1022.093804,0.778720141,okx,uniswap
00:00.0,2,2,59.3991,0.045,okx,shibaswap
00:00.0,4,4,20.447005,0.0155,okx,luaswap
00:00.0,3,3,115.49598,0.08825,okx,sushiswap
00:00.0,1,1,6.62765,0.005,okx,luaswap
00:00.0,480,480,338716.0869,252.714329,okx,uniswap
00:00.0,2,2,60.6771,0.045,okx,shibaswap
00:00.0,252,252,46759.81706,35.58153764,okx,uniswap
00:00.0,1,1,47.66821,0.037,okx,sushiswap
00:00.0,11,11,3767.150196,2.908604396,okx,shibaswap
00:00.0,158,158,23838.74342,17.88660602,okx,uniswap
00:00.0,5,5,992.4549774,0.744300095,okx,shibaswap
00:00.0,17,17,372.1520316,0.279657826,okx,luaswap
00:00.0,251,251,74706.60318,55.74582894,okx,uniswap
00:00.0,11,11,230.0597889,0.172184495,okx,luaswap
00:00.0,616,616,468567.5892,355.1112441,okx,uniswap
00:00.0,2,2,2.63028,0.002,okx,sushiswap
00:00.0,18,18,356.7974845,0.269192894,okx,luaswap
00:00.0,2,2,112.4413468,0.084594086,okx,shibaswap
00:00.0,713,713,733208.3317,560.9938996,okx,uniswap
00:00.0,1,1,18.37528,0.014,okx,sushiswap
00:00.0,4,4,1381.157189,1.053534737,okx,shibaswap
00:00.0,11,11,124.590061,0.095210546,okx,luaswap
00:00.0,7,7,93.03597439,0.07045881,okx,luaswap
00:00.0,1,1,397.9724645,0.307909063,okx,sushiswap
00:00.0,464,464,301848.7678,230.5159048,okx,uniswap
00:00.0,1,1,105.5032,0.08,okx,shibaswap
00:00.0,1,1,48.79449,0.037,okx,shibaswap
00:00.0,15,15,370.331356,0.276394062,okx,luaswap
00:00.0,956,956,776008.541,578.1101321,okx,uniswap
00:00.0,3,3,38.51240069,0.028717979,okx,sushiswap
00:00.0,5,5,249.4660785,0.185028046,okx,sushiswap
00:00.0,698,698,732068.6757,546.0336209,okx,uniswap
00:00.0,1,1,34.4267612,0.025441,okx,luaswap
00:00.0,2,2,1046.756211,0.774132738,okx,shibaswap
00:00.0,346,346,408005.1698,299.1435727,okx,uniswap
00:00.0,2,2,50.01069846,0.036545396,okx,luaswap
00:00.0,3,3,584.4379454,0.425790071,okx,shibaswap
00:00.0,1,1,12.23271,0.009,okx,sushiswap
00:00.0,411,411,341466.3454,253.5167517,okx,uniswap
00:00.0,2,2,200.9528825,0.151026224,okx,sushiswap
00:00.0,3,3,1591.607377,1.171231302,okx,shibaswap
00:00.0,125,125,70931.87146,53.39423219,okx,uniswap
00:00.0,1,1,1100.570063,0.82781372,okx,shibaswap
00:00.0,5,5,83.22739911,0.062681132,okx,sushiswap
00:00.0,3,3,2006.477338,1.526451637,okx,shibaswap
00:00.0,29,29,4672.00227,3.545376471,okx,uniswap
00:00.0,3,3,220.7062322,0.166809062,okx,sushiswap
00:00.0,21,21,4475.097403,3.383898261,okx,uniswap
00:00.0,3,3,326.2569298,0.245875138,okx,sushiswap
00:00.0,5,5,16.48088294,0.012440638,okx,luaswap
00:00.0,1,1,392.42313,0.297,okx,shibaswap
00:00.0,1,1,1287.22,1,okx,sushiswap
00:00.0,55,55,22308.39411,17.36948365,okx,uniswap
00:00.0,1,1,79.29085,0.061,okx,sushiswap
00:00.0,117,117,84571.62757,65.23445665,okx,uniswap
00:00.0,1,1,12.8932,0.01,okx,luaswap
00:00.0,84,84,70232.8457,56.06509871,okx,uniswap
00:00.0,2,2,3181.512197,2.6001,okx,shibaswap
00:00.0,1,1,2.64596,0.002,okx,luaswap
00:00.0,3,3,4203.500287,3.165290305,okx,shibaswap
00:00.0,2,2,227.0555,0.17,okx,sushiswap
00:00.0,43,43,53714.84802,40.74694628,okx,uniswap
00:00.0,4,4,614.4735595,0.475513731,okx,shibaswap
00:00.0,41,41,48875.18928,38.05558853,okx,uniswap
00:00.0,10,10,1655.959261,1.285353632,okx,shibaswap
00:00.0,35,35,9760.318373,7.584890697,okx,uniswap
00:00.0,1,1,0.133161,0.0001,okx,luaswap
00:00.0,10,10,5881.829982,4.44687394,okx,shibaswap
00:00.0,48,48,21353.39931,16.18640297,okx,uniswap
00:00.0,1,1,37.93461,0.029,okx,shibaswap
00:00.0,1,1,28.123935,0.0215,okx,sushiswap
00:00.0,39,39,27917.98978,21.08607856,okx,uniswap
00:00.0,1,1,130.271,0.1,okx,sushiswap
00:00.0,75,75,56518.88459,43.49559306,okx,uniswap
00:00.0,9,9,2138.932423,1.64480687,okx,shibaswap
00:00.0,2,2,65.80696,0.051,okx,sushiswap
00:00.0,46,46,23434.96641,18.16616014,okx,uniswap
00:00.0,6,6,598.2588627,0.465870269,okx,shibaswap
00:00.0,2,2,17.7332685,0.01395,okx,luaswap
00:00.0,20,20,10850.38789,8.448957494,okx,uniswap
00:00.0,7,7,776.9212358,0.603805536,okx,shibaswap
00:00.0,1,1,0.42380578,0.000331,okx,sushiswap
00:00.0,4,4,2187.910324,1.684117489,okx,shibaswap
00:00.0,3,3,72.40739464,0.055361986,okx,sushiswap
00:00.0,30,30,23126.5003,17.68782396,okx,uniswap
00:00.0,1,1,40.0431,0.03,okx,sushiswap
00:00.0,38,38,29653.23346,22.53968114,okx,uniswap
00:00.0,3,3,52.24668696,0.039692,okx,shibaswap
00:00.0,29,29,10071.88793,7.499133765,okx,uniswap
00:00.0,2,2,21.72759135,0.016221088,okx,luaswap
00:00.0,8,8,1498.266696,1.078455871,okx,shibaswap
00:00.0,29,29,24124.37393,16.46620458,okx,uniswap
00:00.0,3,3,378.3770148,0.281975914,okx,sushiswap
00:00.0,5,5,2583.286001,1.666046662,okx,shibaswap
00:00.0,22,22,7286.952168,4.716503263,okx,uniswap
00:00.0,1,1,9.1326,0.006,okx,luaswap
00:00.0,3,3,100.2543982,0.06401,okx,sushiswap
00:00.0,5,5,31.96969496,0.02047979,okx,luaswap
00:00.0,16,16,14782.97466,9.554622751,okx,uniswap
00:00.0,4,4,2667.470271,1.713170304,okx,shibaswap
00:00.0,1,1,446.2359628,0.285045553,okx,sushiswap
00:00.0,2,2,60.37925,0.04,okx,shibaswap
00:00.0,27,27,18795.05038,12.23960375,okx,uniswap
00:00.0,1,1,55.78369802,0.034303942,okx,sushiswap
00:00.0,5,5,13897.27643,8.53768668,okx,shibaswap
00:00.0,1,1,16.56608539,0.0102157,okx,luaswap
00:00.0,49,49,17868.09216,11.00915103,okx,uniswap
00:00.0,10,10,4649.098212,2.884660293,okx,shibaswap
00:00.0,38,38,26823.6527,16.70676055,okx,uniswap
00:00.0,4,4,1204.398875,0.7375,okx,sushiswap
00:00.0,7,7,250.8480325,0.158233,okx,shibaswap
00:00.0,98,98,101995.9435,64.8333362,okx,uniswap
00:00.0,1,1,3.15916,0.002,okx,luaswap
00:00.0,57,57,55410.19924,34.972409,okx,uniswap
00:00.0,6,6,1630.215514,1.029081069,okx,sushiswap
00:00.0,7,7,613.5838666,0.38762351,okx,shibaswap
00:00.0,1,1,2.34012,0.0015,okx,luaswap
00:00.0,24,24,17525.98617,11.19604523,okx,uniswap
00:00.0,11,11,3865.856985,2.433381581,okx,shibaswap
00:00.0,3,3,21.11580982,0.013849871,okx,sushiswap
00:00.0,2,2,21.8601279,0.014123888,okx,luaswap
00:00.0,11,11,13945.32877,8.991665525,okx,uniswap
00:00.0,1,1,1.54431,0.001,okx,sushiswap
00:00.0,9,9,3283.038391,2.111805677,okx,shibaswap
00:00.0,24,24,20817.3604,13.10675194,okx,uniswap
00:00.0,6,6,251.5224353,0.161215431,okx,shibaswap
00:00.0,1,1,45.64426,0.029,okx,luaswap
00:00.0,3,3,1251.021105,0.760873365,okx,sushiswap
00:00.0,12,12,30208.99539,18.46764572,okx,shibaswap
00:00.0,29,29,19178.01964,11.68551825,okx,uniswap
00:00.0,9,9,219.7464432,0.135943838,okx,shibaswap
00:00.0,25,25,15570.80315,9.635544039,okx,uniswap
00:00.0,3,3,1494.630875,0.923143,okx,sushiswap
00:00.0,2,2,30.9180541,0.01901,okx,luaswap
00:00.0,38,38,1309.950572,0.82743531,okx,shibaswap
00:00.0,27,27,10205.38067,6.438431829,okx,uniswap
00:00.0,7,7,204.1431895,0.129899563,okx,luaswap
00:00.0,1,1,174.02,0.11,okx,sushiswap
00:00.0,61,61,3242.724057,2.18077091,okx,shibaswap
00:00.0,15,15,721.1589632,0.493297118,okx,luaswap
00:00.0,24,24,27256.85199,18.81244747,okx,uniswap
00:00.0,7,7,22093.4185,16.65379473,okx,sushiswap
00:00.0,13,13,235.0949482,0.184322809,okx,luaswap
00:00.0,1,1,70.27014273,0.05442699,okx,kyberswap
00:00.0,31,31,17441.77418,13.78542944,okx,uniswap
00:00.0,28,28,5528.752468,4.432378027,okx,shibaswap
00:00.0,3,3,1602.160107,1.24788867,okx,sushiswap
00:00.0,29,29,6739.029351,5.718573844,okx,shibaswap
00:00.0,12,12,444.6569308,0.358233684,okx,luaswap
00:00.0,44,44,72720.80348,58.87222801,okx,uniswap
00:00.0,2,2,49.96713267,0.038826,okx,kyberswap
00:00.0,12,12,1340.22011,1.070723024,okx,uniswap
00:00.0,47,47,9457.364339,7.508293352,okx,shibaswap
00:00.0,2,2,25.14676966,0.020065176,okx,sushiswap
00:00.0,8,8,153.0007197,0.121192581,okx,luaswap
00:00.0,3,3,539.3542844,0.424,okx,sushiswap
00:00.0,10,10,2067.897092,1.658350055,okx,uniswap
00:00.0,5,5,66.42546689,0.053071031,okx,luaswap
00:00.0,1,1,53.61927666,0.042128694,coinbase,kyberswap
00:00.0,1,1,119.0373871,0.095809,okx,kyberswap
00:00.0,37,37,1360.859312,1.079597147,okx,shibaswap
00:00.0,11,11,10432.50789,8.419380545,okx,uniswap
00:00.0,1,1,46.68082986,0.037907596,okx,kyberswap
00:00.0,6,6,851.2080924,0.691106332,okx,sushiswap
00:00.0,1,1,13.72233015,0.010975909,okx,luaswap
00:00.0,19,19,485.6784271,0.390965542,okx,shibaswap
00:00.0,1,1,30.31723872,0.025139,okx,kyberswap
00:00.0,4,4,109.1382858,0.089384395,okx,luaswap
00:00.0,17,17,18627.40103,15.14324783,okx,uniswap
00:00.0,2,2,44.26885694,0.037010746,okx,sushiswap
00:00.0,37,37,3406.436828,2.759976105,okx,shibaswap
00:00.0,97,97,16317.6822,12.87856888,okx,shibaswap
00:00.0,1,1,252.5008767,0.200636374,okx,sushiswap
00:00.0,11,11,223.5241695,0.17686757,okx,luaswap
00:00.0,19,19,4404.853421,3.489245527,okx,uniswap
00:00.0,15,15,11194.08453,9.210041765,okx,uniswap
00:00.0,11,11,175.5871147,0.142076129,okx,luaswap
00:00.0,90,90,2896.382479,2.341877893,okx,shibaswap
00:00.0,3,3,107.2567754,0.087336593,okx,sushiswap
00:00.0,9,9,180.606198,0.147549328,okx,kyberswap
00:00.0,8,8,205.608848,0.170895,okx,luaswap
00:00.0,76,76,2361.878007,1.961568534,okx,shibaswap
00:00.0,2,2,223.4061695,0.182804415,okx,sushiswap
00:00.0,9,9,8042.92378,6.620706256,okx,uniswap
00:00.0,2,2,59.933868,0.0499,okx,kyberswap
00:00.0,9,9,230.1401329,0.190192,okx,luaswap
00:00.0,1,1,4.20796536,0.003452775,okx,sushiswap
00:00.0,1,1,29.8331555,0.02465,okx,kyberswap
00:00.0,71,71,2283.096004,1.879347474,okx,shibaswap
00:00.0,12,12,3447.779256,2.831714261,okx,uniswap
00:00.0,6,6,105.5675701,0.087244748,okx,shibaswap
00:00.0,1,1,12.0857,0.01,okx,sushiswap
00:00.0,15,15,4861.618286,4.016297928,okx,uniswap
00:00.0,2,2,31.66818,0.0265,okx,luaswap
00:00.0,7,7,1317.98243,1.12253605,okx,sushiswap
00:00.0,9,9,1018.906741,0.870795446,okx,shibaswap
00:00.0,12,12,6513.110333,5.377630235,okx,uniswap
00:00.0,1,1,9.06704,0.008,okx,sushiswap
00:00.0,16,16,810.0531587,0.71792849,okx,shibaswap
00:00.0,3,3,30.80646122,0.027659268,okx,luaswap
00:00.0,20,20,8795.546927,7.829432862,okx,uniswap
00:00.0,4,4,38.04021276,0.033797684,okx,luaswap
00:00.0,15,15,10326.84601,9.156878762,okx,shibaswap
00:00.0,19,19,7534.153668,6.727861124,okx,uniswap
00:00.0,1,1,82.80334626,0.073073597,okx,sushiswap
00:00.0,3,3,4.61012,0.004,okx,luaswap
00:00.0,7,7,2260.259992,1.947468005,okx,uniswap
00:00.0,10,10,310.717703,0.267667014,okx,shibaswap
00:00.0,1,1,1.028018091,0.000876177,okx,sushiswap
00:00.0,1,1,11.2981,0.01,okx,radioshack swap
00:00.0,2,2,19.18128,0.016,okx,luaswap
00:00.0,12,12,147.5473675,0.12285,okx,shibaswap
00:00.0,14,14,7259.286515,6.036962691,okx,uniswap
00:00.0,4,4,10.934313,0.0091,okx,sushiswap
00:00.0,24,24,44964.65615,37.75108198,okx,uniswap
00:00.0,19,19,383.3264914,0.324276764,okx,shibaswap
00:00.0,4,4,244.3942002,0.203704,okx,sushiswap
00:00.0,1,1,1.18649,0.001,okx,luaswap
00:00.0,1,1,41.1831,0.035,okx,kyberswap
00:00.0,1,1,6.08855,0.005,okx,unifi protocol
00:00.0,2,2,10054.06237,8.247553745,okx,sushiswap
00:00.0,6,6,6171.822335,5.0665,okx,shibaswap
00:00.0,25,25,27168.36525,22.28301124,okx,uniswap
00:00.0,15,15,2544.62831,2.09441905,okx,uniswap
00:00.0,1,1,1.21576,0.001,okx,sushiswap
00:00.0,5,5,423.4905719,0.348054357,okx,shibaswap
00:00.0,4,4,505.4561994,0.430257507,okx,sushiswap
00:00.0,1,1,0.115661,0.0001,okx,luaswap
00:00.0,4,4,120.6317852,0.102989497,okx,shibaswap
00:00.0,33,33,4218.385248,3.604336945,okx,uniswap
00:00.0,2,2,36.08401638,0.030001,okx,swapr
00:00.0,4,4,32.28615813,0.026578,okx,shibaswap
00:00.0,3,3,11.79054654,0.009742478,okx,sushiswap
00:00.0,1,1,7.08654,0.006,okx,luaswap
00:00.0,13,13,15461.62241,12.79010093,okx,uniswap
00:00.0,22,22,4719.139829,3.662896569,okx,uniswap
